Athena,*** … we can conclude that this letter arrived on the NIGHT of the murder itself!,
Judge,"Hrm… Why, yes, I actually DO recall that!",
Athena,"(Are you… surprised, or something?)",
Judge,"It was established that the letter could only have arrived that night, and not anytime prior, wasn’t it?",
Athena,"Right! But if you’ll also recall, Zecora testified that she’d waited for Scootaloo and Turning Page to return for about half an hour, from 9:45 to 10:10pm.",
Athena,"By 10:15, she had returned to her hut, and was just about to turn in, she heard a clanging sound, and so she went out to investigate.",
Twilight,"Furthermore, we also learned yesterday that Diamond Tiara and Silver Spoon ALSO heard a clanging sound, at the exact same time: 10:15.",
Athena,"10:15 was when Sugar Stamp killed Royal Order. She said she did so by kicking him hard in the side to stagger him, then stabbing him in the head.",
Athena,"Her kicking him made a loud, metallic sound—",
Twilight,"Which was most likely the clang that Zecora, Diamond Tiara, and Silver Spoon heard!",
Sugar Stamp,Gnk!,
Athena,"Therefore, the murder occurred RIGHT BEFORE Zecora left her hut. Meaning that the letter could ONLY have been delivered AFTER she’d left—not before!",
Athena,"Thus, the letter would have been in the bag with the bloody letter opener, rendering the idea that the envelope got no traces of blood on it IMPOSSIBLE!",
Luna,Ghk!!!,
Judge,"I-indeed, but then, why does no blood exist on the envelope?",
Luna,"Defense, you don’t mean to say…",
Athena,"I do, Prosecutor Luna. Your Honor, we agree that it’s impossible for there to be no blood on this envelope, correct?",
Judge,"Y-yes, I find it a perplexing situation!",
Athena,"True, and one that we can solve if we just consider one other possibility…",
Athena,"At the time that the letter was in the bag, the letter opener did NOT have any blood on it at any point.",
Judge,It didn’t have any blood on it…? But how can that be?!,
Athena,Because of one simple fact: the letter opener was NOT used to kill Royal Order. It’s just a fabricated piece of evidence used to support Sugar Stamp’s story!!!,
Judge,W-W-WHAT?!,
Twilight,"!! A-and, if that’s the case, t-then, Sugar Stamp’s confession, about her killing Royal Order and pinning the blame on the kids…",
Athena,Exactly. Her confession… is a complete and utter fabrication in and of itself!,
Sugar Stamp,AAAAAAAAAGGHHH!!!,
Judge,O-Order! ORDER IN THE COURT! M-Ms. Cykes! T-this is astounding! You mean to say that this witness has been lying to the court this whole time?,
Athena,"I am, Your Honor.",
Luna,OBJECTION! Defense! That is absolutely preposterous of you to claim! Need I remind you that the blood found ON the letter opener matched Royal Order’s?,
Luna,It could only have gotten there when the witness stabbed him with it!,
Athena,"OBJECTION! That doesn’t explain why the envelope has no blood on it! So long as that contradiction exists, we cannot accept that the letter opener was the murder weapon!",
Judge,"I am inclined to agree, Prosecutor Luna. The WHEN is not as important as the WHY, here.",
Luna,Then perhaps we need to clarify both questions.,
Athena,H-Huh?,
Judge,What do you mean?,
Luna,"Your Honor, I believe now would be a good time for us to re-summon the lead detective, Private Eye,  to the stand.",
Luna,He should be able to clarify once and for all these details surrounding the letter opener and the blood found on it.,
Judge,"Yes, that would make sense. Very well. Let Private Eye back onto the witness stand, please.",
Athena,"(He looks nervous, as expected.)",
Private Eye,"Forgive me, My Lord, but for what reason have I been summoned?",
Judge,Prosecutor Luna has requested that you provide testimony.,
Private Eye,!! She has? A-About what?,
Luna,We would like you to testify regarding the forensics surrounding the murder weapon—the letter opener.,
Luna,"The Golden Pixie has suggested that it cannot be the murder weapon. You are to demonstrate why it MUST be, detective.",
Private Eye,I… I see.,
Private Eye,Very well. If it would please the court…,
Sugar Stamp,"Knowing that Turning Page and his friend had been at the castle ruins, I knew I could pin the murder on them AND make the ruins look like the real murder scene.",
Sugar Stamp,"It’s what Royal Order deserved, after what he did to me.",
Athena,But—,
Luna,"Defense, while I appreciate your habit of needling into every single minor point in each testimony, my patience is beginning to wear thin.",sfx-lightbulb.wav
Luna,"Besides, the witness has already provided a reason for what she did: to get back at Royal Order for choosing to clone himself instead of being with her.",
Luna,"As disconcerting as that may sound, THAT is the motive we have been given. Unless you can offer something to refute or change it, I suggest you move on.",sfx-huh.wav
Athena,"Rrgh… Fine. I just have one more question, Sugar Stamp.",sfx-damage.wav
Sugar Stamp,What is it?,sfx-lightbulb.wav
Athena,"After you’d moved the scooter and wagon to the castle ruins, you must have flown back towards the forest entrance, passing over the crossroads along the way.",
Athena,"But the other Royal Order wasn’t there, right?",
Sugar Stamp,"No, he wasn’t. I went to look for him, and that was when I saw what happened at the statue.",
Athena,"(When she saw Sweetie Belle trip Royal Order, supposedly…)",
Athena,"(That still bothers me, but unless I can prove that that isn’t what she saw, this won’t get me anywhere. And Luna knows it.)",
Judge,Let’s return to the witness testimony.,
Sugar Stamp,"As for what I did at the castle before I saw the crash, I removed the letter opener and put it in my bag. Then I went to deliver the letter.",
Athena,Ms. Sugar Stamp!,
Athena,"You’re saying that you removed the letter opener—the one that had been stemming the blood flow from the victim’s wound—from the body, and placed it in your bag?",
Athena,And you did this BEFORE you delivered the letter?,
Sugar Stamp,Y-yes! W-why? Is there something wrong?,sfx-lightbulb.wav
Athena,You bet there’s something wrong with that statement! There’s a clear contradiction!,sfx-shouting.wav
Sugar Stamp,A c-contradiction?!,sfx-bigshock.wav
Luna,"On what grounds, defense? The witness clearly described her actions that night.",
Luna,"She killed Royal Order, disposed of his armor, and moved the body—letter opener and all—to the castle, all to pin the crime on Turning Page and Scootaloo.",
Luna,"Afterwards, she flew back to Zecora’s hut, in order to deliver that letter. I see no contradictions in her movements!",
Athena,"It’s not her movements that are contradictory. It’s the letter that was in her bag. Or more accurately, the envelope!",
Judge,The envelope?,
Athena,"Sugar Stamp said she placed the letter opener in her bag after she’d moved the body, and that after doing so, she went to deliver the letter.",
Athena,"If that’s the case, we can reasonably assume that the letter, or rather, the envelope containing it, was ALSO in her bag.",
Athena,"But if THAT’S the case, then we’d expect to see something else—",
Athena,"After all, look at the inside of the bag—it’s coated in blood from the weapon. Yet, when we look at the envelope…",
Athena,THERE’S NOT A SINGLE TRACE OF BLOOD!,sfx-hit1.wav
Sugar Stamp,AGH!,sfx-stab2.wav
Fair Devotion,!!!,sfx-lightbulb.wav
Luna,"If that’s the contradiction, defense, color me not impressed in the slightest! The witness could simply have gotten the time she delivered the letter mixed up!",
Sugar Stamp,"Y-yes! That’s it! I must have delivered the letter BEFORE I took out the letter opener from the body! So, before I arrived at the castle ruins!",sfx-lightbulb.wav
Athena,"Sorry, but that just isn’t possible!",
Sugar Stamp,Wah!,sfx-stab.wav
Luna,"Explain, defense!",sfx-bigshock.wav
Private Eye,"Truthfully, it’s a rather open-and-shut matter. The blood found on the letter opener belonged to the victim, meaning it MUST be the murder weapon.",
Private Eye,"More than that, though, if you take a look at the head wound, you’ll find that it matches the shape of the letter opener.",
Private Eye,"The helmet was found at the river’s mouth of Froggy Bottom Bog. It has a hole matching the size of the weapon, further supporting Ms. Sugar Stamp’s testimony.",
Private Eye,"If it’s all a lie, then the blood, wound, and helmet would all have to be some sort of... fabrication!",sfx-bigshock.wav
Luna,"You see, Golden Pixie? The facts are irrefutable! No matter how you look at it, that letter opener IS the murder weapon, meaning Sugar Stamp IS the true killer!","sfx-punch2.wav,sfx-punch2.wav"
Athena,"I’m not so sure about that, Prosecutor Luna. We’ve already established her testimony is suspect at best.",
Athena,Wouldn’t it be wrong of us to assume ALL the supposed “facts” are irrefutable?,sfx-huh.wav
Luna,…,
Luna,So you still intend to go down this route…?,
Athena,I do.,
Luna,…,
Luna,I see…,
Judge,"Thank you for your testimony, detective. Defense, you may begin your cross-examination.",
Athena,"(Both the hole in the helmet and the wound match the letter opener, and the blood matches the victim’s.)",
Athena,"(So, if the letter opener is fake evidence… How would all of that be possible?)",sfx-huh.wav
Athena,(There’s only one thing I can think of…),
Private Eye,"Truthfully, it’s a rather open-and-shut matter. The blood found on the letter opener belonged to the victim, meaning it MUST be the murder weapon.",
Athena,How do we know for certain the blood belonged to the victim?,
Private Eye,"Because, Ms. Cykes, several ponies tested it individually— there’s no doubting the same consensus being reached by so many.",
Athena,"I, uh… Y-yeah, I guess that’s fair…",sfx-stab2.wav
Luna,"Surely you knew this already, Golden Pixie. Why are you insisting on this useless prattling?",
Athena,(It’s not useless! It’s the tried-and-true method of the Wright Anything Agency!),
Athena,"Ahem! P-Private Eye, the blood may match the victim’s, but that alone isn’t enough to prove that the letter opener is the murder weapon.",
Private Eye,"I would agree with that, Ms. Cykes. Which is why…",
Private Eye,"More than that, though, if you take a look at the head wound, you’ll find that it matches the shape of the letter opener.",
Athena,So you’re saying that the wound’s shape matches that of the letter opener’s? How can you be so certain?,
Private Eye,"After we found the letter opener in Ms. Sugar Stamp’s bag in Canterlot, along with the blood, we conducted two tests.",
Private Eye,"The first was the blood test, which came back positive for Royal Order.",sfx-lightbulb.wav
Private Eye,The second involved examining the wound itself to look for any notable characteristics which might match a certain weapon.,
Athena,And what were some of those notable characteristics?,
Private Eye,One was the presence of track marks found in the victim’s head.,
Athena,Track marks?,sfx-huh.wav
Private Eye,"Yes. These are the marks that a stabbing weapon, such as a knife, might leave when it is thrust into a body.",
Private Eye,"If the weapon has a distinct styling to it, it’ll leave trace impressions.",
Private Eye,"Within the wound, we managed to find SEVERAL impressions that matched those found on the letter opener in Ms. Sugar Stamp’s bag.",sfx-lightbulb_alt.wav
Private Eye,"Along with that, on the outside of the wound, we did not find a hilt impression.",
Private Eye,"The letter opener does not have a hilt, so that is another match.",
Private Eye,"Though, not quite as substantial as the previous one, admittedly.",
Athena,Gngh! I-I guess that would be... pretty indicative of it being the weapon…,sfx-stab.wav
Athena,"(So, that proves the body was actually stabbed WITH the letter opener. No use trying to debunk that. The question is… WHEN did that happen?)",sfx-huh.wav
Luna,"Let’s continue. Detective, what else supports Sugar Stamp’s confession?",
Private Eye,"The helmet was found at the river’s mouth of Froggy Bottom Bog. It has a hole matching the size of the weapon, further supporting Ms. Sugar Stamp’s testimony.",
Athena,"But only the helmet itself was found, right?",
Private Eye,That’s correct.,
Athena,But not the armor. Wouldn’t the armor be a stronger contender for supporting her testimony?,
Private Eye,"It would… But, as I understand it, Ms. Sugar Stamp testified that she disposed of the entire armor set in the river.",
Private Eye,"Given that we found the helmet at the mouth of the river, it seems logical to assume the rest flowed out into the bog, and sank.",
Athena,"Which would support Sugar’s testimony, but…",
Athena,"At the same time, it conveniently removes the need to prove, definitively, that the rest of the armor was there at all, doesn’t it?",sfx-lightbulb.wav
Private Eye,…,
Private Eye,"The helmet was there, which matches Sugar Stamp’s testimony, suggesting it’s the truth. And if it isn’t…",
Private Eye,"If it’s all a lie, then the blood, wound, and helmet would all have to be some sort of... fabrication!",
Athena,"Some sort of fabrication, you say? I assume you don’t mean that the HELMET would have to be fake.",
Private Eye,"No, that would be a bit much. I suppose I mean that some other aspect of it would have to be fabricated, if not the helmet itself.",
Athena,"Some other aspect? Like, say, where it was found? Or, perhaps more specifically...",
Athena,How it was BROUGHT to where it was found?,
Private Eye,"I… I suppose that could be o-one way, yes…",
Luna,"Golden Pixie, don’t tell me you’re suggesting…",
Athena,"So you admit it could be a possibility, detective? Instead of getting there by river, that helmet could’ve been carried to the scene and placed there?",
Private Eye,"No, that’s… quite impossible, Ms. Cykes!",
Athena,Oh? And why would that be?,
Private Eye,"The bog itself, where the helmet was found, was not considered relevant until the end of the previous trial. It was sealed off once that was determined.",
Private Eye,"For somepony to have brought it there for us to find, they would have had to bypass that seal. An impossibility, I’m afraid.",
Athena,"Is that right… Private Eye, could you amend your testimony and add what you just said?",
Private Eye,"C-certainly, Ms. Cykes.",
Private Eye,"No one knew the bog was related to the crime scene until the previous trial, after which it was sealed off. Nopony could have entered to plant the helmet.",
Athena,"Private Eye, I’m sorry to say that you’re completely wrong about that last statement.",
Private Eye,I-is that so?,
Athena,It’s true that the bog was sealed off at the end of the previous trial. But it’s not true that nopony could have gotten in.,
Athena,ONE pony in particular would have had access to the scene.,
Athena,"And, by having access, they would have had the chance to bring the helmet there to plant it, all in order to support Sugar Stamp’s testimony.",
Luna,!,sfx-lightbulb_alt.wav
Luna,Y-You don’t mean—,
Judge,"Ms. Cykes, who could this pony be?",
Athena,"There’s only one answer, Your Honor. It’s the pony who ordered that the bog be sealed off in the first place.",
Athena,PRIVATE EYE!!,sfx-shouting.wav
Twilight,P-P—,
Judge,PRIVATE EYE?!,sfx-shocked.wav
Private Eye,GNGH!,sfx-damage.wav
Judge,"Order, order, order!",
Judge,"Ms. Cykes, I am starting to get tired of these repeated accusations towards every witness!",
Luna,"As am I, Your Honor! Not only is this a reckless act, it is completely impossible!",
Athena,"Why is that, Prosecutor Luna?",
Luna,You claim that the detective brought the helmet to the bog himself? How?,sfx-punch2.wav
Luna,His fellow officers were on the scene—they would no doubt have noticed if he’d brought the helmet with him!,
Athena,That’s true—they WOULD have been able to notice.,sfx-huh.wav
Athena,"But, what if they had no reason to? No reason to think he was carrying the helmet with him?",
Luna,"What are you blabbering on about, defense?",
Athena,"When Private Eye and his team went to the scene, he had in his possession something that he could’ve used to conceal the helmet.",
Judge,The… The victim’s travel case?!,
Athena,"Private was the one who brought this case to the scene that day. He ordered that the forest be sealed off, and opened only when he arrived.",
Athena,"Meaning, Private Eye could have easily stashed the helmet inside this case prior to arriving at the forest, bringing it along with no one the wiser!",
Luna,T-This is absurd!,
Athena,"If it’s so absurd, then let’s ask the witness himself!",
Private Eye,W-what in Equestria do you want me to say?!,sfx-damage.wav
Athena,"Well, why don’t you repeat to the court your actions in the forest that day, including when you had the travel case with you? That should clear everything up.",
Private Eye,…,
Athena,Not going to? That’s fine. I think I’ve got a good enough handle on your movements to describe what you did.,
Athena,You and your team of investigators first went to the bog.,
Athena,"You had the travel case with you, because you had taken it from the police station after we requested to see it. Once you got it, you stashed the helmet inside.",
Athena,"When you arrived at the bog, and while your team was busy investigating, you planted the helmet at the mouth of the river so that it would be found later.",
Athena,"Then, you and your team went into the Mirror Pool cavern. You placed the travel case there, open, on the cave floor, to show us when we arrived!",
Athena,"THAT’S how the helmet ended up being planted—and how, as you said, it was a fabrication!",sfx-hit1.wav
Athena,"And that means that it no longer supports Sugar Stamp’s testimony. Which, itself, can now also be considered a complete FABRICATION!",sfx-shouting.wav
Private Eye,Ungh!,sfx-stab2.wav
Luna,"N-No! I refuse to accept this, defense! There’s still one thing you haven’t explained—the one thing that your entire theory is predicated on!",sfx-stab.wav
Athena,One thing?,sfx-huh.wav
Luna,The blood on the letter opener!,
Luna,All this time you’ve claimed that it’s not the murder weapon. And now you’ve claimed that this helmet is also fake!,
Luna,"If it IS fake, how do you explain the blood?",
Athena,…,
Athena,"All right, Prosecutor Luna. I’ve got the evidence that explains that bloodstain right here!",
Private Eye,!!,sfx-lightbulb.wav
Private Eye,T-that’s—,
Luna,"Defense, what is that?!",
Athena,"This is a blood sample I requested Private Eye give me while we were waiting in the lobby before today’s trial. It contains the blood of the victim, Royal Order.",
Athena,"Now, I’d asked Private Eye to get this blood sample in secret. The fact that it’s here proves he certainly can conceal his movements. But let me ask this:",
Athena,Where would Private Eye have to go in order to get the blood sample of a deceased murder victim?,sfx-huh.wav
Twilight,Probably wherever the body had been autopsied…,
Athena,"And where would that be, Prosecutor Luna?",
Luna,C-Canterlot…,sfx-lightbulb.wav
Athena,"Exactly. Royal Order WAS a member of the royal guard, after all. So Canterlot was where he was undergoing an autopsy. And Canterlot…",
Twilight,"Was also where Private Eye and his team apprehended Sugar Stamp, as well as where they discovered the bloody letter opener.",
Athena,"If he had the helmet with him while in Canterlot and got hold of a letter opener before arresting Sugar Stamp, then it would’ve been possible for him…",
Twilight,"…to put the helmet on the body and stab it with the letter opener, leaving the hole in the helmet and a bloody weapon as “proof” that she’d killed Royal Order!",sfx-lightbulb.wav
Athena,And THAT’S why the scene was sealed off until Private Eye returned from Canterlot!,
Athena,It was so he had all the time he needed to fabricate evidence to support Sugar Stamp’s story!,
Luna,"Very elaborate, Golden Pixie! So you say that the entirety of Sugar Stamp’s story is a complete lie, one that our dear detective helped to create?",
Athena,"I am, Prosecutor Luna.",
Luna,Then what of the planner? Doesn’t THAT support the fact that Ms. Stamp really DID meet with Royal Order that night?,
Athena,"Well, that’s what we’ve been thinking, at least. But something about that planner has been bugging me.",
Judge,And what is that?,
Athena,"Your Honor, the defense has just proven that the legitimacy of two pieces of evidence—the helmet and the letter opener—have to be called into question.",
Athena,"In large part, that is because of their association with Private Eye. This planner also shares that characteristic.",
Judge,I-It does?,
Luna,Ms. Cykes… You mean to say…! But that would mean—,
Athena,"Your Honor, this planner did not undergo testing by an entire forensic team.",
Athena,"Instead, it has been tested by only one pony...",
Athena,Private Eye himself.,
Judge,My word!,
Athena,"Your Honor, at this time I do not think we can trust this witness’s words as to the legitimacy of all the pieces of evidence he’s handled.",
Athena,"As such, the defense requests that the planner be re-tested immediately, and the horn-writing inside be compared to that of both Royal Order and Private Eye.",
Judge,I agree! That is definitely the best course of action!,
Judge,"Prosecutor Luna, do you have any objections?",
Judge,Uh... Prosecutor Luna?,sfx-huhhigh.wav
Luna,W-what? I mean…,sfx-lightbulb.wav
Luna,"The prosecution… has no objections to the defense’s request, Your Honor.",
Judge,"Very well. Bailiff, see to it that the planner be re-tested.",
Judge,"Well, then. Prosecutor Luna, have the planner and hornwriting been tested?",
Luna,"They have, Your Honor.",
Judge,And what are the results?,
Luna,The horn-writing in the planner…,
Luna,"...does not match that of Royal Order, but rather, that of Private Eye.",sfx-lightbulb.wav
Private Eye,N-no!,sfx-bigshock.wav
Athena,"There you have it, Your Honor!",
Athena,"Definitive proof that not only did Private Eye tamper with the facts of this case, but also, that Sugar Stamp’s story cannot be taken as the truth!",
Judge,Witness! What do you have to say for yourself?!,sfx-angry.wav
Private Eye,W-well now… That is… I…,
Athena,F-Fair Devotion?!,sfx-stab.wav
Fair Devotion,"You are as persistent now as you were yesterday, Ms. Cykes. It’s almost admirable.",
Athena,A-Almost?,sfx-huh.wav
Athena,(W-what’s with her all of a sudden? She seems colder…),
Fair Devotion,"Your Honor, I think I can explain, at the very least, why Sugar Stamp’s story has so many problems with it.",
Athena,Y-You can?!,sfx-huh.wav
Judge,But… How? The defense has just proven that it’s all a lie!,
Fair Devotion,"It’s not a lie, Your Honor, but… I do believe that it’s a story affected by all the events of that night.",
Judge,A-affected by…,
Fair Devotion,"I’m sure I don’t have to point out that seeing the murder was… a traumatic experience, for... all of those involved.",
Fair Devotion,"Sugar Stamp may not be able to remember all of the details clearly, such as… the actual weapon she used to commit the crime.",sfx-lightbulb.wav
Sugar Stamp,It’s true that my memory of that night is a little fuzzy… But I remember one thing for certain.,
Sugar Stamp,I killed Royal Order. I KNOW I did.,sfx-hit1.wav
Judge,"Y-yes, I suppose that it is reasonable to assume some degree of… memory loss occurred.",
Fair Devotion,"I can also explain the detective’s actions, though he’d need to see if I am correct.",sfx-lightbulb.wav
Private Eye,I would?,
Fair Devotion,"Private Eye must have known of Sugar’s guilt, but aside from her confession, he did not have the right amount of evidence to support it.",
Fair Devotion,"With no way to prove her guilt, he decided he would have to take matters into his own hooves. And that’s why…",
Private Eye,I see… My Lord.,
Judge,"Y-yes, detective?",
Private Eye,"It… pains me to have to admit this, but… What Ms. Devotion has just postulated...",
Private Eye,Was indeed my thought process.,
Judge,WHAT?! S-so you’re saying…,sfx-shocked.wav
Athena,Y-you’re really saying…,
Private Eye,It’s true. Every word. I confess.,
Private Eye,"I planted the helmet, and fabricated the weapon, as the defense stated. This was done for two reasons…",
Private Eye,To bring justice to Royal Order…,
Private Eye,And to prove the guilt of the true killer…,
Private Eye,Sugar Stamp.,
Athena,"Your Honor, at this point, the defense…",
Athena,Would like to step down from defending Sweetie Belle.,sfx-shocked.wav
Twilight,A-Athena—!!,sfx-damage.wav
Luna,Y-Y-You would—,sfx-stab.wav
Sweetie,W-W-WHAT?!!,sfx-angry.wav
Sweetie,A-Athena! W-What are you doing?!,sfx-stab2.wav
Judge,"That’s what I’d like to know! Ms. Cykes, what ARE you doing?!",sfx-punch2.wav
Luna,Have you lost your mind?! You can’t just step down now!,sfx-furious.wav
Athena,"Actually, I can, Prosecutor Luna. I retain the right to decide who I defend, and who I do not.",
Sweetie,B-But you can’t! W-what’s gonna happen to me if you don’t defend me?!,sfx-bigshock.wav
Athena,"I’d imagine that you’ll be found guilty, thanks to the testimonies of Sugar Stamp and Fair Devotion.",
Fair Devotion,Ms. Cykes! Don’t you think this is a bit rash?,sfx-punch2.wav
Sugar Stamp,Deva’s right! You… You can’t just quit now!,sfx-damage.wav
Athena,"Fair Devotion, you’ve already testified to having seen Sweetie Belle accidentally kill Royal Order.",
Athena,"The same goes for you too, Sugar Stamp. Neither of you can back out now.",
,!!,sfx-bigshock.wav
Luna,"Athena! You can’t do this to Sweetie Belle! She’s just a filly, for goodness’ sake! Have you thought this through at ALL?",
Athena,"I have, Prosecutor Luna, believe me. And I can assure you that this is the only way for us to find the truth. The REAL truth.",sfx-hit1.wav
Luna,But abandoning her—,
Athena,"If Sweetie Belle is willing to testify, then I’ll remain as her defense.",
Sweetie,!!!,sfx-lightbulb_alt.wav
Athena,But I can’t help somepony who won’t even help themselves.,
Luna,…,
Luna,Ms. Cykes…,
Athena,"Please, Prosecutor Luna. I know this seems reckless of me, but I can assure you, I know what I’m doing. I KNOW this is the way forward. The only way.",
Athena,Please? Trust me.,
Luna,"I… I will try, Ms. Cykes.",
Sweetie,"W-what?! E-even you, Princess Luna?",sfx-stab.wav
Luna,"I am sorry, little one. But she raises a fair point. And it appears you must make a decision.",
Luna,"Either you testify… or the defense formally steps down, and the prosecution does its duty.",
Sweetie,N-ngh! P-Princess Twilight!,sfx-damage.wav
Twilight,!!,sfx-lightbulb.wav
Sweetie,P-Please! You gotta help me! Don’t let Athena do this!,
Twilight,I…,
Athena,"Twilight... I know what this looks like, but we HAVE to hear from Sweetie Belle somehow.",
Athena,This… This was the only way I could think of.,
Twilight,...,
Twilight,"Yes, you’re right. We HAVE to hear from her.",
Athena,Does that mean…,sfx-lightbulb.wav
Sweetie,P-Princess Twilight…?,
Twilight,"Your Honor, the co-counsel for the defense agrees with this decision. As such…",
Twilight,Unless Sweetie Belle chooses to testify… the defense will step down.,
Sweetie,"N-No, please, no…",
Judge,Hrm… This is all rather unconventional.,
Luna,"These are unconventional times, Your Honor… And sometimes they call for unconventional methods.",
Judge,So they do… Very well. The court accepts the defense’s decision to step down—,
,!!,"sfx-huh.wav,sfx-huhhigh.wav,sfx-huhhigher.wav"
Athena,…,
Sweetie,...,
Sweetie,Fine. I’ll do it.,
Sweetie,I’ll testify.,
Judge,Ms. Cykes. I take it this means you will continue on as the defendant’s lawyer?,
Athena,"I will, Your Honor.",
Judge,"Duly noted. Now, Prosecutor Luna. Do you have any objections to hearing the defendant testify?",
Luna,"I do not, Your Honor.",
Judge,"Good. In which case, I call for a twenty minute recess to allow all parties prepare themselves.",
Judge,"When we reconvene, we will hear Sweetie Belle’s testimony.",
Sweetie,And hope you don’t regret it…,
Athena,…,
Judge,Court is adjourned!,
Luna,This anonymous tip… You must mean the one Ms. Sugar Stamp wrote and delivered. The one implicating the deceased’s son.,
Athena,"I am, Prosecutor Luna.",
Athena,"However, I think you’ll find that it’s far too soon for us to definitively say that Ms. Sugar Stamp is responsible for writing and sending it.",
Luna,"Why is that, defense?",
Athena,Because of this.,
Luna,Another magazine?,sfx-huh.wav
Athena,"That’s right. But this isn’t just an ordinary magazine. If you flip through it, you’ll see that a few pages have been cut out.",
Athena,"Before this trial began, I had a friend test those cut-outs against the ones found on the anonymous tip. And she found that they were a perfect match.",
Judge,A perfect match?!,sfx-huh.wav
Luna,Where was this magazine discovered?,
Athena,…,
Athena,In the home of Diamond Tiara.,
Diamond,!!!,sfx-lightbulb.wav
Silver Spoon,…,
Luna,W-what—,sfx-damage.wav
Judge,Did you say—DIAMOND TIARA?!,sfx-shocked.wav
Judge,Order! Order in the court! You mean to say that Diamond Tiara is the true sender of the tip?,
Judge,Witness! What do you have to say for yourself?,sfx-punch2.wav
Diamond,Wah! I—I don’t know! I-I’ve never even seen that magazine in my life!,sfx-stab.wav
Luna,"Yet it was found in your house, according to the defense. Do you deny that?",
Diamond,Well… no… but… I don’t know anything about it!,
Athena,"I know this looks bad for Diamond Tiara, but, Your Honor, it’s actually impossible for her to be the one who sent the tip in the first place.",
Judge,"Impossible? But the magazine! If it was found in her house, and if it matches the tip, then she must have sent it!",sfx-huh.wav
Athena,Not quite. Take a look at this photo.,
Athena,It’s a picture of where this magazine was found—in the trashcan of Diamond Tiara’s bedroom.,
Luna,"Defense, do you mean to say that you were… digging around in some filly’s trash?",
Athena,N-not me! My boss—but that’s besides the point!,sfx-stab2.wav
Athena,"Your Honor, when you look at this photo, what do you see underneath the magazine?",
Judge,"Hmm… Oh! Why, it’s a Hearts and Hooves Day envelope! How lovely!",sfx-lightbulb.wav
Athena,(How long did this guy stay here last time he was in Equestria?),sfx-whoops.wav
Athena,"Exactly, Your Honor. That’s why it’s impossible for Diamond Tiara to have sent this.",
Judge,…,
Judge,"I’m afraid you’ve lost me, defense.",
Athena,The placement of the envelope tells us it was thrown away before this magazine.,
Athena,That envelope could only have been thrown away on Hearts and Hooves Day—February 14th.,
Athena,"We know that the tip was delivered on the 13th, because that was the day that Turning Page was arrested.",
Athena,"So, it doesn’t make sense for the magazine to be on top of the envelope.",
Athena,That means it’s impossible that Diamond Tiara COULD have sent the tip—she’d have sent it too late!,
Diamond,"Exactly! Finally, you said something smart!",
Athena,Hey! Would it kill you to be a LITTLE grateful?,sfx-bigshock.wav
Judge,"I see… but, then, how do we explain the fact that the magazine was found in her bedroom?",
Twilight,"Well, it couldn’t have been stashed there by the pony who said she sent it: Sugar Stamp. She’d already been arrested by the time she arrived in Ponyville.",
Luna,"Logically, that means the sender must be somepony who was IN Diamond Tiara’s bedroom. Someone who’d be able to discard the magazine while there.",
Luna,Ms. Diamond Tiara?,
Diamond,"Urk! W-what is it, Princess Luna?",
Luna,"Between today and yesterday, was there anypony present in your house who could have disposed of this magazine?",
Diamond,Uh… uh…,
Judge,"Witness, it’s in your best interest to be honest with the court.",
Diamond,"W-well… w-when S-Silvie came to my house yesterday, she… was carrying a magazine…",
Silver Spoon,!!,sfx-lightbulb_alt.wav
Silver Spoon,"D-DT, wait!",
Judge,T-then that means that Ms. Silver Spoon could be the true sender…,
Athena,"Except for one thing, Your Honor.",
Athena,"The tip was delivered around 4:45pm on the 13th, when Silver Spoon was busy getting her glasses replaced. So you see, she COULDN’T have sent it.",
Judge,But she still had the magazine in question! It was STILL used to write the tip!,
Luna,"If she wasn’t the one to deliver it, then she might have been given it by the true author… Is that what you’re thinking, Ms. Cykes?",
Silver Spoon,!!,sfx-lightbulb.wav
Athena,Diamond Tiara.,
Diamond,W-what now?!,
Athena,"I know you’re scared for Silver Spoon. But figuring out what we can about this magazine is crucial to helping her, even if you can’t see it.",
Athena,Do you remember any details about Silver Spoon when she brought the magazine to your house? Anything at all?,
Diamond,I… I… Gnngh…,sfx-damage.wav
Silver Spoon,"DT, please…",
Athena,"Please, Diamond Tiara! I know I have no right to ask this of you, but there’s a way to protect Silver Spoon—and it depends on what you’re able to tell us.",
Diamond,O-Okay! Fine!,sfx-angry.wav
Silver Spoon,"DT, hang on a—",
Diamond,"Not now, Silvie! Just trust me, okay? I’m doing this for your sake!",sfx-punch2.wav
Silver Spoon,!!,sfx-lightbulb.wav
Silver Spoon,D-Diamond…,
Diamond,"When Silvie came into my bedroom with the magazine, I saw that she had a small patch of her coat that was… stained red.",
Athena,!!!,sfx-lightbulb.wav
Judge,"Stained red? With blood, I would presume?",
Diamond,Y-yeah…,
Judge,So she had been bleeding very recently… But what could have caused the injury?,
Athena,(There’s no way… Could it really be…?),
Athena,"I think I know the answer, Your Honor.",
Judge,You do?,sfx-huh.wav
Athena,"Yes. And it has to do with something that happened yesterday, too.",
Athena,"While we were out investigating in preparation for defending Sweetie Belle, we learned from Apple Bloom that there’d been a break-in at Carousel Boutique.",
Luna,"Hmm. We’d heard of that break-in earlier, too.",
